@relation 'selecteddata2-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,18'

@attribute ecage26 numeric
@attribute ecsex99 {1,2}
@attribute marst26 {1,2,3,4,5,6}
@attribute mjacg26 {1,2,3,4}
@attribute immst15 {1,2,7}
@attribute pvreg25 {10,11,12,13,24,35,46,47,48,59}
@attribute dwtenr25 {1,2}
@attribute mortg25 {1,2}
@attribute multj28 {1,2}
@attribute alhrp28 numeric
@attribute mtlswk28 numeric
@attribute yrxfte11 numeric
@attribute clwkr1 {1,2,3,4,5,6}
@attribute prmjb1 {1,2,8,9}
@attribute fllprt1 {1,2,9}
@attribute nocg2e6 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,99}
@attribute imphwe1 numeric
@attribute uncoll1 {1,2,3}
@attribute n07c3g10 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,99}
@attribute pubpv10 {1,2,9}
@attribute cqpc42 numeric
@attribute rppc42 numeric
@attribute udpd42 numeric
@attribute wgsal42 numeric
@attribute hleveg18 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute penpln1 {1,2}

@data
36,1,1,1,7,48,1,1,2,4071,999,18,1,9,1,99,58.33,3,2,2,2200,0,0,250000,8,1
44,2,1,1,7,48,1,1,2,1955,999,25,1,1,1,9,18.25,3,12,2,1750,0,0,39000,10,2
37,1,1,1,7,48,1,1,1,1587,999,19,1,1,1,22,24.5,3,7,2,2000,2100,0,48000,6,1
47,2,6,1,7,48,1,2,1,1893,999,19.331132,1,1,1,11,17.5,3,13,2,1950,1050,275,41000,11,1
61,1,4,1,7,48,1,1,2,2346,999,44,3,9,1,18,999.99,3,15,2,0,0,0,31000,9,2
62,2,4,1,7,48,1,1,2,1043,999,29,1,1,2,7,43.3,1,12,1,2300,0,1200,48000,9,1
80,1,1,1,7,48,1,2,2,1344.26572,999,50,1,9,9,99,999.99,3,99,9,0,0,0,0,6,2
54,1,1,1,7,48,1,1,2,2346,999,36,1,1,1,18,27,3,4,2,2100,0,0,77500,5,2
51,2,3,1,7,48,2,1,2,2086,999,16,1,1,1,13,16,3,6,2,925,0,0,22000,6,2
27,2,2,1,7,48,1,1,2,2086,999,5,1,1,1,9,22.56,3,9,2,2200,0,0,46000,11,2
29,1,2,1,7,48,1,1,2,2086,999,9,1,1,1,6,18,3,6,2,1650,0,0,37000,6,2
22,1,2,1,2,48,2,1,2,2286,0,7,1,1,1,13,19.25,3,6,2,2100,25,0,48000,7,1
61,1,1,1,7,48,1,2,2,1304,999,42,1,1,2,21,18,3,11,1,0,0,0,17500,9,2
55,2,1,1,7,48,1,2,2,1304,999,23,1,1,2,4,18.4,3,8,2,2100,0,0,44000,9,2
32,1,2,1,7,48,1,1,2,1564,999,12,1,1,1,23,83.2,3,2,2,2300,0,0,160000,9,2
59,1,1,1,7,48,1,1,2,2607,999,43,3,9,1,2,999.99,3,6,2,2300,0,0,49000,4,2
55,2,1,1,7,48,1,1,1,2242,999,5,1,1,1,99,24,3,6,2,2400,0,0,52500,4,2
57,1,1,1,7,48,1,2,2,4171,999,19.331132,6,9,1,23,999.99,3,1,2,0,0,0,0,9,2
55,1,1,1,7,48,1,2,2,4171,999,38,4,9,1,23,999.99,3,2,2,2200,0,0,57500,5,2
58,2,1,1,7,48,1,2,1,4172,999,17,1,2,1,16,21.44,1,11,1,2100,2400,475,55000,9,1
47,1,6,1,7,48,1,1,1,635,999,19.331132,1,1,1,23,24,3,2,2,800,0,0,20000,9,2
48,1,6,1,7,48,1,1,1,3025,999,32,6,9,1,23,999.99,3,1,2,1800,0,0,14000,7,2
59,1,4,1,7,48,1,1,2,3259,999,43,4,9,1,6,999.99,3,2,2,2200,0,0,195000,4,2
61,1,1,1,7,48,1,2,2,3129,999,43,1,1,1,99,48,3,3,2,2200,0,0,165000,7,2
55,1,1,1,1,48,1,2,2,1681,999,36,3,9,1,14,999.99,3,14,2,1200,0,0,29000,6,2
56,2,1,1,1,48,1,2,2,1681,999,38,3,9,1,2,999.99,3,14,2,1250,0,0,29000,9,2
22,1,6,1,7,48,2,1,2,1304,999,2,1,1,1,23,23.04,3,2,2,2200,0,0,67500,6,2
54,1,1,1,7,48,1,1,2,1564,999,36,4,9,1,23,999.99,3,2,2,2300,0,0,125000,9,2
34,2,1,1,7,48,1,1,2,1981,999,19.331132,1,1,1,7,38,1,12,1,2200,6750,1000,80000,9,1
21,1,6,1,7,48,1,1,2,2086,999,2,1,1,1,6,25.5,3,9,2,2100,550,0,46000,7,1
25,2,1,1,7,48,1,1,1,2190,999,9,1,1,1,21,16.33,3,7,2,925,0,0,11500,5,2
33,1,1,1,7,48,1,1,2,2086,999,17,1,1,1,20,28,3,15,2,2200,0,0,62500,9,2
43,1,3,1,7,48,1,2,1,3650,999,12,4,9,1,6,999.99,3,9,2,3200,0,0,0,11,2
49,2,3,1,7,48,1,1,2,2086,999,28,1,1,1,5,25.44,3,2,2,2300,0,0,60000,6,1
48,1,1,1,7,48,1,1,2,2346,999,18,1,1,1,20,35.5,3,4,2,2300,0,0,85000,9,1
50,2,1,1,7,48,1,1,2,1923,0,19.331132,1,1,1,5,15.5,3,8,2,975,0,0,23000,9,1
64,1,1,1,7,48,1,1,2,2294,999,24,1,9,1,19,21.5,3,4,2,2200,0,0,60000,10,2
62,2,1,1,7,48,1,1,2,1825,999,2,1,9,1,17,11,3,6,2,800,0,0,19500,9,2
28,1,6,1,7,48,1,1,2,1251,999,19.331132,4,9,1,23,999.99,3,2,2,2100,0,0,65000,5,2
61,2,1,1,7,48,1,2,2,502,999,27,1,2,2,17,13,3,15,2,0,0,0,6000,7,2
64,1,1,1,7,48,1,1,1,3400,999,19.331132,4,9,1,23,999.99,3,1,2,0,0,0,2900,5,2
45,1,1,1,7,48,1,2,1,3618,999,30,4,9,1,23,999.99,3,1,2,2200,0,0,45000,5,2
63,2,1,1,7,48,1,1,1,2346,999,7,1,1,1,13,13,3,6,2,0,0,0,23000,6,2
53,1,1,1,7,48,1,1,2,3650,999,33,1,9,1,23,24,3,2,2,2100,0,0,87500,4,2
55,2,1,1,7,48,1,1,2,1564,999,0,1,9,1,17,15,1,12,1,1850,2400,0,40000,4,1
33,1,1,1,7,48,1,2,2,2294,999,16,1,1,1,20,33,3,4,2,2300,0,0,80000,6,2
37,2,1,1,7,48,1,2,2,1485,999,11,1,1,1,4,26.8,3,4,2,1600,0,0,36000,9,2
57,1,1,1,7,48,1,2,2,1344.26572,999,19.331132,5,9,9,18,999.99,3,15,2,100,0,0,0,9,2
36,1,1,1,7,48,1,1,2,2086,999,19.331132,1,1,1,21,20.81,3,10,2,2100,3500,0,50000,4,1
48,1,1,1,7,48,1,1,2,2061,999,31,1,9,1,21,33,1,4,2,2300,0,0,87500,9,1
49,2,1,1,7,48,1,1,1,2373,999,28,1,9,1,14,12.58,3,14,2,775,0,0,19500,6,2
61,2,1,1,7,48,1,2,1,782,999,32,2,9,2,4,999.99,3,8,2,0,0,0,0,12,2
62,1,1,1,7,48,1,2,2,782,999,36,4,9,2,2,999.99,3,8,2,0,0,0,0,9,2
26,2,6,1,7,48,2,1,2,1738,999,9,1,1,1,5,14.38,3,6,2,1250,0,0,29000,6,2
58,1,1,1,7,48,1,2,2,2086,999,41,1,1,1,21,23.85,3,6,2,2200,0,0,65000,4,2
57,2,1,1,7,48,1,2,2,2086,999,25,1,1,1,24,15.85,3,15,2,1300,0,0,29000,8,2
79,2,5,1,7,48,1,2,2,1344.26572,999,50,1,9,9,99,999.99,3,99,9,0,0,0,0,3,2
61,1,1,1,7,48,1,2,1,4172,999,46,1,1,1,20,25.91,3,4,2,2100,11000,525,82500,11,1
60,2,1,1,7,48,1,2,1,2451,999,19.331132,6,9,1,23,999.99,3,1,2,300,0,0,0,11,2
33,2,1,1,7,48,1,1,2,2607,999,14,6,9,1,9,999.99,3,12,2,675,0,0,0,9,2
36,1,1,1,7,48,1,1,2,2503,999,17,1,1,1,19,20,3,4,2,1500,0,0,33000,6,2
60,2,1,1,7,48,1,2,2,1669,999,29,1,9,1,24,14.5,3,5,2,0,0,0,28000,6,2
61,1,3,1,7,48,2,1,2,2086,999,39,1,1,1,13,17.38,3,6,2,1600,3200,0,37000,7,1
37,1,3,1,7,48,1,2,2,2607,999,19.331132,1,1,1,21,21.12,3,2,2,2300,2300,0,55000,9,1
38,2,1,1,7,48,1,1,1,911,999,19,1,1,2,13,12,3,6,2,200,0,0,6500,6,2
18,1,6,1,7,48,1,1,2,1304,999,0,1,1,2,17,10.5,3,14,2,200,0,0,11000,6,2
42,1,1,1,7,48,1,1,2,2023,999,17,1,9,1,2,56.91,3,12,1,2100,0,0,105000,12,1
33,2,2,1,7,48,2,1,2,2086,999,11,6,9,1,3,999.99,3,8,2,75,0,0,0,6,2
28,1,2,1,7,48,2,1,2,2027,999,10,1,9,1,99,25,3,4,2,2200,0,0,57500,7,2
46,1,1,1,7,48,1,1,2,2075,999,29,1,9,1,12,23,3,13,2,2000,850,0,45000,6,2
37,2,1,1,7,48,1,1,2,1408,999,9,1,9,2,17,23,2,7,2,1150,0,0,29000,9,2
67,1,2,1,7,48,2,1,1,2231,999,48,6,9,1,3,999.99,3,9,2,0,0,0,825,11,2
59,2,2,1,7,48,2,1,2,2086,999,22,1,1,1,13,18,3,6,2,1650,0,0,36000,9,2
49,2,4,1,7,48,1,1,1,2712,999,7,1,1,1,5,24.75,1,12,1,2300,3600,500,49000,7,1
46,2,1,1,7,48,1,1,1,2497,999,19,1,1,2,4,22,3,6,2,1250,0,0,30000,9,2
53,1,1,1,7,48,1,1,2,1521,999,25,4,9,1,2,999.99,3,4,2,1025,0,0,23000,9,2
62,1,1,1,7,48,1,1,2,3129,999,19.331132,4,9,1,20,999.99,3,15,2,0,0,0,0,4,2
62,2,1,1,7,48,1,1,2,428,999,19.331132,1,2,2,8,20.15,3,12,1,175,0,0,8000,7,1
40,1,4,1,7,48,2,1,2,3233,999,22,6,9,1,21,999.99,3,7,2,0,0,0,0,7,2
55,1,1,1,7,48,1,2,2,2086,999,16,1,1,1,6,15.84,1,11,1,1800,2700,375,40000,12,1
54,2,1,1,7,48,1,2,2,2086,999,23,1,1,1,99,46.08,2,11,1,2300,9500,325,105000,12,1
19,2,6,1,7,48,1,2,2,1143,999,1,1,1,1,17,14,3,15,2,450,0,0,11500,8,2
60,1,1,1,7,48,1,1,2,65,999,40,3,9,2,2,999.99,3,6,2,0,0,0,155000,8,2
56,2,1,1,7,48,1,1,2,65,999,23,3,9,2,2,999.99,3,6,2,2300,0,0,125000,6,2
24,2,6,1,7,48,2,1,2,1564,999,7,1,1,1,13,20,3,6,2,1100,0,0,28000,7,2
55,1,1,1,7,48,1,1,2,2086,999,19.331132,3,9,1,18,999.99,3,4,2,2300,0,0,62500,9,2
53,2,1,1,7,48,1,1,1,1344.26572,999,19.331132,1,1,1,4,18.6,3,4,2,1800,0,0,40000,4,2
27,2,6,1,7,48,1,1,2,2555,999,7,5,9,1,2,999.99,3,4,2,2800,0,0,0,9,2
53,1,1,1,7,48,2,1,2,2071,999,35,1,1,1,20,30.66,3,5,2,1600,500,400,34000,6,2
54,2,1,1,7,48,2,1,2,2077,999,10,1,1,1,4,16,3,8,2,1900,0,0,42000,11,2
22,1,6,1,2,48,2,1,2,2094,4,0,1,9,1,18,16.67,3,4,2,1550,0,25,33000,8,2
44,1,1,1,7,48,1,1,2,3389,999,19.331132,4,9,1,23,999.99,3,1,2,0,0,0,0,8,2
38,2,1,1,7,48,1,1,2,2086,999,19,6,9,1,8,999.99,3,12,2,3000,0,0,0,9,2
47,1,1,1,7,48,1,2,1,2607,999,21,1,1,1,10,38.4,1,11,1,2200,8750,350,97500,12,1
51,2,1,1,7,48,1,1,1,1303,999,19.331132,1,1,2,5,14,3,6,2,1750,0,0,39000,7,2
54,1,1,1,7,48,1,1,2,2607,999,34,5,9,1,18,999.99,3,4,2,2300,0,0,47000,6,2
34,1,1,1,7,48,1,1,2,1656,999,19.331132,1,1,1,20,25,3,15,2,2200,0,0,80000,11,2
37,2,1,1,7,48,1,1,2,1825,999,19.331132,1,1,1,12,13.71,3,8,2,1300,0,0,31000,9,1
35,2,3,1,7,48,1,1,2,2086,999,12,1,9,1,21,19.33,3,7,2,2200,5500,1100,67500,7,1
55,1,1,1,7,48,1,2,2,2607,999,38,5,9,1,23,999.99,3,1,2,2300,0,0,0,6,2
49,2,1,1,7,48,1,2,2,1669,999,22,1,1,1,4,19.32,3,11,2,1350,2800,0,33000,9,1
42,2,1,1,7,48,1,2,2,2086,999,14,1,1,1,9,18.16,3,12,1,1300,0,0,28000,10,1
65,1,1,1,7,48,1,1,1,1176,999,47,1,1,2,21,19.88,1,11,1,0,0,0,16000,6,1
65,2,1,1,7,48,1,1,1,1021,999,42,1,1,2,13,12,3,6,2,0,0,0,11000,6,2
59,2,2,1,7,48,1,1,2,2086,999,19.331132,1,1,1,21,12.5,3,6,2,1050,0,0,25000,5,2
34,1,3,1,7,48,2,1,2,0,997,15,1,9,9,99,999.99,3,99,9,2200,0,700,72500,9,2
29,2,3,1,7,47,2,1,2,1927,999,12,1,1,1,8,18.24,1,12,1,1075,0,150,24000,9,2
38,1,1,1,2,48,1,1,2,1785,999,15,1,1,1,9,38.4,3,9,2,2200,0,0,95000,11,2
46,2,3,1,7,48,2,1,2,2086,999,7,1,1,1,17,15,3,13,2,1450,0,0,31000,9,2
34,1,1,1,7,48,1,1,2,1807,999,16,1,1,1,20,37.96,2,15,2,2300,0,0,65000,9,1
58,2,4,1,7,48,1,1,1,2347,999,34,1,1,1,4,24,3,5,2,2300,0,0,62500,9,2
43,2,1,1,7,48,1,1,2,595,999,6,1,1,1,8,22.4,1,12,2,2200,0,1300,60000,9,1
47,1,1,1,7,48,1,1,2,2294,999,28,1,1,1,21,31.42,3,16,1,2400,6000,0,82500,9,1
36,1,6,1,2,48,1,1,2,1955,999,19.331132,4,9,1,20,999.99,3,15,2,0,0,0,1150,9,2
64,1,1,1,7,48,1,2,2,2086,999,45,3,9,1,12,999.99,3,6,2,175,0,0,7000,6,2
48,2,1,1,7,48,1,2,2,2086,999,21,3,9,1,12,999.99,3,6,2,175,0,0,7250,6,2
56,2,2,1,7,48,1,2,2,1564,999,20,6,9,1,17,999.99,3,10,2,1350,0,0,0,7,2
42,1,1,1,7,48,1,2,2,1773,999,25,1,1,1,6,70.48,1,7,1,2300,11500,2200,170000,11,1
20,2,6,1,7,48,1,2,2,834,999,19.331132,1,1,2,13,6.8,3,6,2,100,0,0,6500,6,2
55,2,1,1,7,48,1,2,2,1043,999,22,2,9,2,4,999.99,3,2,2,0,0,0,0,6,2
57,1,1,1,7,48,1,2,2,2607,999,19.331132,6,9,1,23,999.99,3,2,2,4400,0,0,0,5,2
41,1,1,1,7,48,1,2,2,1960,999,12,1,9,1,6,31.2,3,9,2,2100,0,0,82500,3,1
40,2,1,1,7,48,1,2,2,2086,999,19.331132,1,9,1,14,9.38,3,14,2,1700,0,0,39000,1,2
18,2,6,1,7,48,1,2,2,1480,999,0,1,9,1,17,10,3,13,2,175,0,0,13000,7,2
37,1,2,1,7,48,1,1,2,2607,999,11,1,1,1,23,41,3,2,2,2100,8250,0,135000,9,1
35,2,2,1,7,48,1,1,2,2086,999,15,1,1,1,5,18,3,6,2,1950,1250,0,44000,7,2
49,1,1,1,7,48,1,2,2,2086,999,34,1,1,1,20,42.72,3,2,2,2300,0,0,160000,6,1
46,2,1,1,7,48,1,2,2,1825,999,4,1,1,1,17,12.25,3,6,2,975,0,0,23000,6,2
22,1,6,1,7,48,1,2,2,1915,999,2,1,1,1,20,23,1,2,2,2300,0,700,77500,7,1
19,1,6,1,7,48,1,2,2,2294,999,4,1,9,1,20,19,3,6,2,2300,0,0,55000,6,2
53,2,4,1,7,48,1,1,2,1999,999,21,1,1,1,5,15.8,3,6,2,1350,0,0,31000,9,2
24,1,6,1,7,48,2,1,2,1443,999,6,1,1,1,17,11,3,6,2,625,0,0,16500,7,2
28,2,2,1,7,48,2,1,2,1825,999,8,1,9,1,4,27.43,3,8,2,2200,2700,0,49000,9,1
30,2,1,1,7,48,1,1,2,2086,999,8,1,1,1,8,38.22,1,12,1,2100,8250,1550,95000,9,1
43,1,1,1,7,48,2,1,2,1173,4,19.331132,1,1,1,2,23.15,3,12,2,1400,0,0,29000,9,2
41,1,1,1,7,35,1,1,1,1330,999,19.331132,1,1,1,99,153.6,3,2,2,2200,0,0,1350000,9,1
47,1,1,1,7,48,1,2,2,2075,999,29,1,1,1,12,23,3,13,2,2100,325,0,46000,6,2
62,1,2,1,7,48,1,2,2,1303,999,43,4,9,1,21,999.99,3,7,2,0,0,0,50000,5,2
58,2,2,1,7,48,1,2,2,391,999,35,4,9,2,4,999.99,3,2,2,2400,0,0,48000,9,2
60,1,1,1,7,48,1,2,1,2346,999,40,1,1,1,5,47.05,3,4,2,2200,0,0,125000,11,2
57,2,1,1,7,48,1,2,2,1929,999,22,1,1,1,99,33.5,1,12,1,2300,6250,1650,100000,9,1
52,2,4,1,7,48,2,1,2,1934,999,18,1,1,1,13,11,3,6,2,825,0,0,21000,9,2
32,1,1,1,7,48,2,1,2,3129,999,14,1,1,1,23,44.8,3,2,2,2100,0,0,140000,9,2
37,2,1,1,7,48,1,1,2,2006,999,18,1,1,1,99,22.75,3,12,1,2200,10500,0,105000,11,1
40,1,1,1,7,48,1,1,2,1564,999,19,1,1,1,6,108.8,3,2,2,2100,0,0,175000,8,2
27,1,1,1,7,48,2,1,2,1647,999,11,1,1,1,21,28,3,7,2,2200,0,0,95000,4,2
48,1,2,1,7,10,1,2,2,2076,999,30,1,1,1,6,25,3,2,2,2200,0,0,75000,11,2
49,1,6,1,2,48,2,1,2,1940,999,26,1,1,1,24,42,1,2,2,2400,0,1050,175000,9,1
65,1,1,1,7,48,1,2,1,1344.26572,999,19.331132,1,1,1,21,28,3,7,2,0,0,0,32000,5,2
31,1,1,1,7,48,2,1,2,2086,999,15,1,1,1,6,22,3,9,2,2200,0,0,62500,4,2
31,2,1,1,7,48,2,1,1,3308,999,12,1,1,1,17,13.5,3,6,2,775,0,0,19500,10,2
38,1,2,1,7,48,1,1,2,2607,999,23,4,9,1,20,999.99,3,4,2,725,0,0,17500,9,2
48,2,6,1,7,48,1,1,2,1877,999,8,1,1,1,15,20.27,3,10,2,1950,0,0,43000,9,2
18,1,6,1,7,48,1,1,2,1572,999,1,1,1,1,99,19,3,99,2,400,0,0,19500,6,2
38,1,1,1,7,48,1,1,2,2086,999,19.331132,1,1,1,13,28.8,3,13,2,2200,0,0,65000,9,1
35,1,6,1,7,48,2,1,2,2086,999,14,4,9,1,6,999.99,3,9,2,2400,0,0,60000,3,2
28,2,1,1,7,48,2,1,2,1370,999,19.331132,1,1,1,7,19.2,1,12,1,1200,0,550,28000,9,1
30,1,1,1,7,48,2,1,2,3009,999,19.331132,1,1,1,23,64,3,2,2,2100,0,0,195000,5,1
26,1,2,1,7,48,1,1,2,1945,999,5,1,2,1,6,28.93,1,16,1,2300,6750,650,67500,9,1
27,1,2,1,7,48,1,1,1,2607,999,19.331132,1,1,1,20,37.32,1,5,2,2200,0,1200,97500,9,1
36,2,1,1,7,48,1,1,2,2086,999,13,1,1,1,9,13.44,3,12,2,1450,0,0,32000,7,2
32,1,1,1,7,48,1,1,2,2429,999,10,1,1,1,23,28,1,2,2,2200,175,500,77500,4,1
52,1,2,1,7,48,1,2,2,3129,999,37,1,1,1,21,43.2,3,4,2,2300,0,0,135000,9,2
62,2,2,1,7,48,1,2,2,1460,999,11,1,1,2,13,10,3,6,2,550,0,0,14500,6,2
64,1,2,1,7,48,1,2,2,1653,999,46,1,1,1,20,37,1,5,2,2200,0,1150,82500,9,1
63,2,1,1,7,48,1,1,2,1875,999,25,1,1,1,5,12.97,3,6,2,0,2300,0,31000,5,1
52,2,5,1,7,48,1,2,1,2666,999,0,1,9,1,5,15.53,3,12,1,0,0,0,50000,6,1
23,2,6,1,7,48,1,1,2,100,999,19.331132,1,2,1,3,20.52,3,12,1,0,0,0,1500,7,2
38,2,3,1,7,48,1,1,2,2023,999,9,1,1,1,99,46.48,1,12,1,2300,9250,1750,100000,11,1
36,2,1,1,7,48,1,1,2,2816,999,15,3,9,1,2,999.99,3,6,2,1800,0,0,39000,9,2
42,1,1,1,7,48,1,1,1,2764,999,25,3,9,1,18,999.99,3,7,2,2000,0,0,46000,7,2
40,2,1,1,7,48,1,1,1,1344.26572,999,19.331132,1,1,1,13,16.85,3,14,2,0,0,0,3200,9,2
40,1,1,1,7,48,1,1,2,2086,999,19.331132,1,1,1,15,49.46,2,16,1,2100,1050,0,90000,9,1
40,1,1,1,7,48,1,1,2,2040,999,20,1,1,1,20,30.5,3,6,2,2200,0,0,80000,9,2
34,2,1,1,7,48,1,1,2,2040,999,10,1,1,1,13,17.25,3,6,2,2200,0,0,55000,5,2
47,1,3,1,7,35,1,2,2,1217,999,19.331132,1,1,1,20,40,3,4,2,2400,0,0,100000,9,2
53,2,3,1,7,35,1,1,2,1460,999,17,1,9,2,13,10.43,3,6,2,550,0,75,14500,12,1
39,1,2,1,7,48,2,1,2,4567,999,21,1,1,1,23,9.58,3,2,2,2200,0,0,50000,7,2
34,1,2,1,7,48,1,1,2,2868,999,15,6,9,1,19,999.99,3,4,2,0,0,0,0,9,2
37,1,2,1,7,48,1,2,2,2086,999,17,1,9,1,2,40.77,3,16,1,2300,0,0,85000,3,1
49,1,1,1,7,48,1,1,1,4015,999,25,1,1,1,9,7.19,3,12,2,2200,12500,0,125000,11,2
46,2,1,1,7,48,1,1,2,1564,999,12,1,1,1,10,60.8,3,11,1,2100,10500,1300,95000,11,1
54,2,1,1,7,48,1,2,2,1207,999,19.331132,1,1,1,21,24,1,7,2,1400,0,375,34000,9,2
53,1,1,1,7,48,1,2,2,2086,999,19.331132,1,1,1,6,34.8,1,13,2,2200,5250,1350,90000,9,1
21,2,6,1,7,48,1,2,2,170,999,19.331132,1,2,9,17,11.34,3,14,2,300,0,75,8750,7,2
33,1,3,1,2,48,2,1,2,2164,999,13,1,1,1,6,39.74,3,7,2,2300,5750,0,95000,9,1
67,1,4,1,7,48,1,1,2,2086,999,50,1,1,1,20,33.48,1,8,2,0,0,25,50000,9,1
32,1,1,1,7,48,2,1,2,2060,999,11,1,1,1,9,20.64,3,12,2,2000,0,0,45000,11,2
22,1,1,1,7,47,2,1,2,1661,3,4,1,9,1,2,20.64,2,6,2,2200,775,0,48000,6,2
50,1,6,1,7,48,1,2,2,2086,999,19.331132,1,1,1,12,22.59,3,6,2,2300,0,0,50000,9,2
44,2,6,1,7,48,2,1,2,1983,999,5,1,9,1,8,17.29,3,12,2,2200,3700,500,49000,12,1
32,2,1,1,7,48,1,1,2,678,999,19.331132,1,1,1,99,21.6,3,8,2,400,0,0,10500,11,2
32,1,1,1,7,48,1,1,2,2086,999,19.331132,1,1,1,20,17.28,1,4,2,1800,0,0,39000,11,2
40,1,1,1,7,48,1,1,2,2086,999,19.331132,1,1,1,5,31.2,3,10,2,2300,0,0,65000,6,1
39,2,1,1,7,48,1,1,2,2086,999,11,1,1,1,10,32.16,1,11,1,2200,7250,1300,75000,11,1
41,1,2,1,7,47,2,1,2,1903,999,22,1,1,1,21,16,3,4,2,1000,0,0,24000,4,2
35,2,2,1,7,47,2,1,2,1139,999,4,1,1,1,25,10.46,3,13,2,675,0,0,15500,9,2
65,2,4,1,7,48,2,1,2,1147,999,17,1,9,2,13,10.75,3,6,2,0,0,0,15000,6,2
44,2,6,1,7,48,2,1,2,1799,999,19.331132,1,1,1,9,18.92,3,12,2,1750,0,0,37000,9,2
39,1,1,1,7,48,1,1,2,1825,999,22,1,2,1,10,24.14,3,11,1,2000,2600,0,45000,6,1
43,1,1,1,7,48,1,1,2,2086,999,18,1,1,1,20,22.5,3,5,2,2200,0,0,77500,8,1
40,1,1,1,7,35,1,1,2,2086,999,3,1,1,1,20,27,3,5,2,2200,0,0,62500,12,2
36,1,1,1,7,48,1,1,2,2086,999,19.331132,1,1,1,20,25,3,5,2,2200,0,0,60000,7,1
42,1,1,1,7,48,1,1,2,2084,999,6,1,1,1,20,33.5,3,5,2,2200,0,0,82500,9,2
62,1,3,1,7,48,1,1,2,469,999,44,3,9,2,9,999.99,3,11,2,0,0,0,4300,9,2
51,2,3,1,7,48,1,1,2,1929,999,30,1,1,1,5,12.43,3,9,2,1650,0,0,37000,11,2
42,2,1,1,7,48,1,1,2,2086,999,25,1,9,1,5,18.96,3,5,2,2000,0,0,37000,8,2
43,1,1,1,7,48,1,1,1,1973,999,22,1,1,1,9,29.7,3,12,2,2200,0,0,50000,7,1
56,2,5,1,7,48,1,2,2,1955,999,20,1,1,1,8,18.09,3,12,2,0,3100,0,42000,9,1
24,2,6,1,7,48,1,2,2,1773,999,8,1,1,1,8,15.46,3,12,2,1800,2900,0,39000,9,1
21,1,6,1,7,48,1,2,2,2086,999,6,1,1,1,20,23,3,5,2,2100,0,0,48000,6,1
60,2,5,1,7,48,2,1,2,2086,999,11,1,1,1,5,12.25,3,16,1,0,3900,0,45000,10,1
31,2,2,1,7,48,2,1,1,1420,999,3,1,9,1,16,18.26,1,11,1,725,0,200,19000,7,1
44,1,2,1,7,48,1,1,2,2023,999,17,1,9,1,2,56.91,3,12,1,2200,0,1450,120000,12,1
48,1,4,1,7,48,1,1,2,2346,999,18,1,9,1,20,35.5,3,4,2,2300,5000,800,87500,9,1
43,2,1,1,7,48,1,2,2,0,92,18,1,9,9,99,999.99,3,99,9,0,0,0,2000,4,2
49,1,1,1,7,48,1,2,2,3129,999,21,4,9,1,2,999.99,3,4,2,0,0,0,0,6,2
56,2,1,1,7,48,1,2,2,1043,999,19,1,1,2,13,12,3,14,2,25,0,0,3900,6,2
63,2,1,1,7,48,1,2,1,1026,999,46,6,9,1,17,999.99,3,13,2,25,0,0,4500,4,2
64,1,1,1,7,48,1,2,1,2732,999,46,1,1,1,17,17.5,3,6,2,325,0,0,10500,6,1
64,1,2,1,7,48,1,2,2,1043,999,49,4,9,2,11,999.99,3,13,2,0,0,0,3400,9,2
48,2,2,1,7,48,1,2,2,1530,999,0,1,9,1,16,7.84,3,15,2,150,0,0,8250,9,2
44,1,1,1,7,48,1,2,2,2086,999,17,1,9,1,6,28.8,3,5,2,2300,0,0,85000,9,1
52,2,1,1,7,48,1,2,2,1460,999,16,1,9,2,3,13.71,3,6,2,925,0,0,23000,6,2
30,1,6,1,7,47,2,1,2,1762,999,9,1,1,1,99,30,3,2,2,2100,725,0,75000,9,1
54,2,4,1,7,48,1,1,2,1721,999,26,1,9,1,7,46.5,1,12,2,2200,0,0,85000,9,1
58,1,1,1,7,48,1,2,2,3129,999,43,3,9,1,21,999.99,3,6,2,1100,0,0,26000,3,2
48,1,1,1,7,48,1,2,2,2086,999,29,1,1,1,15,40.8,3,16,1,2300,9500,0,145000,9,1
41,2,1,1,7,48,1,2,2,1043,999,14,1,1,2,4,23.04,1,11,2,1100,0,0,25000,9,2
63,1,1,1,7,48,1,2,2,3129,999,34,4,9,1,18,999.99,3,4,2,875,0,0,22000,3,2
61,2,1,1,7,48,1,2,2,1919,999,23,1,9,1,8,21.19,1,12,1,1500,3000,0,35000,9,1
49,1,1,1,7,48,1,1,2,3129,999,32,6,9,1,23,999.99,3,1,2,525,0,0,0,5,2
42,2,1,1,7,48,1,1,1,2607,999,6,1,1,1,10,7.68,3,11,1,2100,0,0,60000,11,2
61,1,1,1,7,48,1,2,1,1303,999,42,6,9,2,23,999.99,3,1,2,650,0,0,0,9,2
