@relation selecteddata2_post1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R16-weka.filters.unsupervised.attribute.Remove-R4

@attribute ecage26 numeric
@attribute ecsex99 {1,2}
@attribute marst26 {1,2,3,4,5,6}
@attribute pvreg25 {10,11,12,13,24,35,46,47,48,59}
@attribute dwtenr25 {1,2}
@attribute mortg25 {1,2}
@attribute multj28 {1,2}
@attribute alhrp28 numeric
@attribute yrxfte11 numeric
@attribute clwkr1 {1,2,3,4,5,6}
@attribute prmjb1 {1,2,8,9}
@attribute fllprt1 {1,2,9}
@attribute nocg2e6 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,99}
@attribute imphwe1 numeric
@attribute uncoll1 {1,2,3}
@attribute n07c3g10 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,99}
@attribute pubpv10 {1,2,9}
@attribute cqpc42 numeric
@attribute rppc42 numeric
@attribute udpd42 numeric
@attribute wgsal42 numeric
@attribute hleveg18 {1,2,3,4,5,6,7,8,9,10,11,12}

@data
56,1,2,10,1,1,2,2086,39,1,1,1,14,35.5,1,10,2,2300,650,950,85000,9
31,2,2,10,1,2,2,2072,13,1,1,1,5,21,3,6,2,2200,2400,275,60000,6
34,1,2,10,1,2,2,1561,14,1,1,1,20,22,1,6,2,1450,0,500,32000,6
26,1,6,10,1,1,2,2190,7,1,1,1,20,31.75,1,2,2,2100,2900,1400,135000,9
27,2,2,10,2,1,1,1951,3,1,2,9,99,46,1,99,1,1950,2000,475,44000,11
36,1,2,10,2,1,2,2294,15,1,1,1,99,35.4,2,16,1,2200,6000,1100,90000,10
47,1,4,10,1,1,2,2086,13,1,1,1,20,30.01,1,13,2,2100,1650,1050,65000,9
36,2,1,10,1,1,2,1955,6,1,2,1,5,26.62,1,16,1,2300,1900,850,55000,9
35,1,1,10,1,1,2,1955,11,1,1,1,4,21.5,1,16,1,1950,2900,650,42000,9
52,1,6,10,2,1,2,3800,34,1,9,1,21,25.91,3,7,2,700,0,0,17500,6
62,1,5,10,1,2,2,1981,30,1,1,1,5,10,3,6,2,0,0,0,23000,4
45,1,1,10,1,1,2,2346,13,1,1,1,21,16.79,3,7,2,2200,0,0,47000,6
44,2,1,10,1,1,2,2086,24,1,1,1,8,15,3,6,2,1400,700,0,31000,6
47,2,3,11,1,1,1,2607,30,1,1,1,5,38.33,1,7,1,1300,1650,375,30000,4
35,1,2,11,1,1,2,1955,14,1,1,1,2,40.96,1,16,1,2300,1025,0,50000,12
44,1,1,11,1,2,2,2086,26,1,1,1,20,17.28,3,5,2,1650,1500,0,35000,9
41,2,1,11,1,2,2,1955,18,1,1,1,5,24.06,1,16,1,2200,3100,650,55000,11
43,1,1,11,1,1,2,1955,21,1,1,1,13,20,1,6,1,2000,3100,450,47000,6
43,2,1,11,1,1,1,2159,11,1,1,1,13,11,3,6,2,1200,0,0,28000,6
40,1,1,11,1,2,1,1344.26572,21,1,1,1,6,34.8,1,16,1,2400,3400,750,48000,11
60,1,1,11,1,1,2,2086,44,1,1,1,20,21.5,3,5,2,2200,900,0,46000,3
40,2,2,11,1,1,2,2086,19,1,1,1,5,18.53,3,1,2,1700,0,0,39000,11
32,1,1,11,1,1,1,1344.26572,14,1,1,1,6,25.33,3,5,2,2300,1600,0,52500,6
59,2,1,11,1,1,2,2086,35,1,1,1,24,16.5,3,5,2,1800,650,0,42000,6
56,2,3,11,1,1,2,1762,15,1,1,1,5,19.88,1,11,1,1500,2000,475,33000,9
21,1,6,11,1,2,2,2086,2,1,1,1,12,12.5,3,6,2,1200,0,0,27000,6
49,1,1,11,1,1,2,2211,31,1,1,1,24,20.25,1,5,2,2100,0,550,62500,6
44,2,1,11,1,1,2,2086,23,1,1,1,13,22,3,6,2,2200,1000,0,50000,6
38,2,4,11,2,1,1,2972,14,1,1,1,10,23.47,1,11,1,2200,3400,700,50000,11
63,1,1,11,1,2,2,1199,44,1,1,2,20,20.5,3,5,2,0,0,0,27000,9
46,1,1,11,1,1,2,1955,21,1,1,1,10,38.4,1,11,1,2100,6000,1100,67500,12
26,1,2,11,2,1,2,2086,8,1,1,1,20,16.05,3,5,2,1800,1075,0,38000,6
43,1,1,11,1,1,2,2156,24,1,1,1,20,24,1,16,1,2100,3400,775,57500,9
41,2,1,11,1,1,1,3780,23,1,2,1,4,30.87,3,11,2,2300,1750,275,65000,12
47,1,1,11,1,1,2,2086,28,1,1,1,20,21.8,3,5,2,2300,0,0,55000,9
46,2,1,11,1,1,2,2086,22,1,1,1,5,14.5,1,4,2,1700,0,425,38000,9
50,1,1,11,1,1,2,2086,32,1,1,1,20,20.64,3,5,2,2200,1600,0,49000,9
48,2,1,11,1,1,2,2086,24,1,1,1,10,32.64,3,11,1,2100,5000,950,62500,11
56,2,2,11,1,1,2,1955,34,1,1,1,6,22.75,1,16,1,2100,3200,450,44000,6
31,2,1,11,1,1,2,784,8,1,1,1,10,20.16,1,11,1,975,1300,225,22000,11
55,2,1,11,1,1,2,1955,30,1,1,1,7,54.78,1,16,1,2300,5250,1150,85000,12
67,1,1,11,1,2,2,1955,50,1,1,1,4,34.05,1,16,1,0,2400,450,50000,11
49,1,2,11,1,2,2,2868,32,1,1,1,20,22.95,1,16,1,0,3600,550,70000,9
49,2,5,11,1,2,2,972,29,1,1,1,13,16.85,1,6,2,0,1200,225,18000,7
41,1,4,11,1,2,2,1955,8,1,1,1,6,31.49,1,16,1,2200,4000,775,57500,11
58,2,1,11,1,2,2,391,31,1,2,2,17,18,3,12,1,625,0,150,15500,9
44,2,1,11,1,1,2,1275,17,1,2,2,99,19.5,1,11,1,825,1450,350,21000,6
19,1,6,11,1,1,2,1217,0,1,1,1,6,11.52,3,5,2,525,0,0,14000,9
58,1,6,11,1,2,2,1945,35,1,9,1,6,27.28,1,16,1,2300,3100,525,50000,11
57,2,1,11,1,2,2,1955,10,1,1,1,7,23.3,1,12,1,2200,3300,475,48000,9
56,1,1,11,1,1,2,2294,39,1,1,1,12,21.1,3,1,2,2400,0,0,52500,9
37,2,1,11,1,1,2,1851,17,1,1,1,9,22.72,3,9,2,2000,2200,0,45000,6
53,1,1,11,1,1,2,2086,26,1,1,1,10,32.16,1,11,1,2300,4750,1025,67500,11
48,2,1,11,1,1,2,1065,28,1,1,2,16,21,1,11,1,800,1350,225,19000,9
38,2,1,11,1,1,2,1725,17,1,1,1,14,12,3,14,2,650,0,0,16000,6
42,1,1,11,1,1,2,1955,18,1,1,1,2,71.68,3,16,1,2100,1000,0,130000,11
29,2,1,11,1,1,2,1955,5,1,1,1,7,29.7,1,12,1,400,300,525,12500,11
27,1,1,11,1,1,2,1955,5,1,1,1,4,18.94,3,8,2,1900,2200,0,41000,11
33,2,1,11,1,1,2,2086,11,1,1,1,17,21.84,3,14,2,2100,2300,0,57500,9
54,2,3,11,1,1,2,1825,25,1,1,1,99,22,1,11,1,1700,2800,625,39000,9
28,2,1,11,1,1,2,14,5,1,1,1,16,16.85,1,11,1,0,25,25,2300,9
40,2,1,11,1,1,2,2086,7,1,1,1,10,24.48,1,11,1,2300,4600,800,60000,11
57,2,1,11,1,2,2,1955,25,1,1,1,8,21,1,12,1,1550,2300,475,34000,9
51,1,1,11,1,1,1,2086,36,1,2,1,21,23.12,1,4,1,1900,1200,175,20500,4
36,2,1,11,1,1,2,2086,12,1,1,1,2,15,3,6,2,1300,0,0,31000,6
43,1,1,11,1,1,2,2086,25,1,1,1,12,24.43,3,6,2,2200,1600,0,50000,9
32,2,1,11,1,1,2,1955,8,1,1,1,6,38.4,1,16,1,2100,3300,425,57500,11
38,2,1,11,1,1,2,1955,16,1,1,1,8,30.5,1,16,1,2300,4500,1000,60000,8
43,2,1,11,1,1,2,1962,21,1,9,1,2,33.43,3,12,1,2100,6000,850,65000,11
42,2,1,11,1,1,2,1955,20,1,1,1,5,30.21,1,16,1,2400,3500,800,62500,11
44,1,1,11,1,1,1,2216,21,1,1,1,21,27.43,3,7,2,2300,2600,0,75000,11
36,2,1,11,1,1,2,1955,15,1,9,1,4,19,3,8,2,1550,0,0,34000,9
56,1,6,11,2,1,2,1955,41,1,2,1,22,15,1,4,1,325,0,125,9500,3
33,2,1,11,1,1,2,1955,12,1,1,1,3,35.33,3,16,1,2100,5000,0,85000,12
32,2,5,11,1,1,2,1955,13,1,1,1,3,30.72,3,8,2,0,2300,0,57500,9
57,2,1,11,1,1,2,2086,1,1,1,1,5,11,3,16,1,1400,1750,0,31000,9
58,2,5,11,1,1,2,1955,31,1,1,1,2,35.34,1,12,1,0,5000,575,62500,11
45,2,1,11,1,1,2,1564,10,1,1,1,5,24,1,7,1,2300,2900,675,47000,12
44,2,6,11,1,2,2,1537,0,1,2,1,24,11.25,3,5,2,625,50,50,15500,5
48,1,1,11,1,2,2,1955,23,1,1,1,5,20.38,1,6,1,1750,2800,475,39000,9
56,1,1,11,1,2,2,2165,37,1,2,1,22,15.9,2,4,2,1450,2000,0,33000,9
53,2,1,11,1,2,2,1929,27,1,1,1,5,22.75,1,7,1,2100,2600,650,51000,6
59,2,1,11,1,1,2,1955,40,1,1,1,4,21.5,1,16,1,2200,3100,900,70000,9
59,1,1,11,1,2,2,2086,42,1,1,1,5,20,3,6,2,2200,0,0,50000,5
46,2,2,11,1,1,2,1955,25,1,1,1,8,27.14,1,12,1,2200,4200,825,57500,1
61,1,4,11,1,1,2,2607,32,1,1,1,99,50.58,1,11,1,2300,10000,0,185000,12
38,2,1,11,1,1,2,1955,20,1,1,1,9,24,1,12,1,2100,1600,0,48000,9
51,2,1,11,1,1,2,1303,26,1,1,1,16,21.76,1,11,1,1400,2100,475,32000,9
53,1,1,11,1,1,2,2607,28,1,1,1,22,12.29,3,4,2,1200,1700,0,28000,3
41,2,1,11,1,1,2,1955,15,1,1,1,2,39.42,3,13,2,2300,0,0,82500,11
41,1,1,11,1,1,2,1564,10,1,1,1,10,42.88,1,11,1,2400,4800,900,57500,12
29,2,1,11,1,1,2,1955,8,1,1,1,7,29,1,12,1,1200,1550,575,29000,11
42,2,1,11,1,1,2,1955,20,1,1,1,99,34.36,1,16,1,2100,4400,525,80000,11
44,1,1,11,1,1,2,1701,16,1,1,1,99,28.16,1,16,1,2200,3700,875,70000,9
41,1,1,11,1,1,2,1955,20,1,1,1,6,36.35,1,16,1,2200,6000,425,77500,11
49,2,1,11,1,1,2,1955,27,1,1,1,4,24.42,1,12,1,2200,3300,600,46000,9
61,2,1,11,1,2,2,1564,15,1,1,1,7,37.11,1,12,1,0,4600,1000,67500,9
43,1,3,10,2,1,2,2086,26,1,1,1,99,32.16,3,16,1,2300,3500,0,65000,6
40,1,1,11,1,1,2,3129,23,1,1,1,20,22.5,3,6,2,2200,0,0,90000,9
47,1,1,11,1,1,2,1955,19,1,1,1,6,20.48,1,16,1,1750,1500,600,38000,6
62,1,1,11,1,1,2,1955,37,1,1,1,99,99.48,3,16,1,2200,10000,50,200000,12
60,2,1,11,1,1,2,1955,38,1,1,1,99,142.64,3,16,1,2300,2800,800,210000,12
46,2,1,11,1,1,2,1955,24,1,1,1,3,33.28,1,16,1,2300,4100,800,62500,9
59,1,1,11,1,1,2,1955,38,1,1,1,3,46.08,1,16,1,2300,6500,625,85000,8
54,2,1,11,1,2,1,2111,32,1,1,1,2,46.08,2,16,1,2100,5500,325,95000,12
53,1,1,11,1,2,2,1955,24,1,1,1,2,40.96,3,16,1,2300,7250,0,72500,12
52,2,1,11,1,2,2,1955,28,1,1,1,9,23,3,12,1,1750,0,0,39000,11
51,1,1,11,1,2,2,1955,26,1,1,1,9,21,1,12,1,1850,1500,525,39000,11
45,1,2,11,1,1,2,1955,17,1,1,1,10,47.62,1,11,1,2300,6750,1100,97500,12
37,2,3,11,1,1,2,1955,19,1,1,1,4,22.75,3,8,2,1850,800,0,40000,8
50,1,1,11,1,1,2,1955,26,1,1,1,8,30,1,12,1,2200,4200,1025,67500,11
50,2,1,11,1,1,2,1955,9,1,1,1,5,20.48,1,16,1,1700,3100,450,39000,9
21,2,6,11,1,1,2,3650,2,1,2,1,15,12.12,3,16,1,2200,2200,0,49000,8
55,1,1,11,1,1,2,1665,34,1,1,1,10,35.37,1,11,1,2300,5250,1050,65000,11
42,2,1,11,1,1,2,1430,21,1,1,1,10,36,2,11,1,2100,3800,650,47000,8
38,2,1,11,1,1,2,1953,17,1,1,1,2,46,3,16,1,2300,8750,1100,92500,11
64,2,1,11,1,2,2,1955,44,1,1,1,4,25,3,16,1,0,3500,0,50000,9
59,2,1,11,1,2,2,1564,13,1,1,1,17,13.51,3,6,2,900,1000,0,21000,3
27,1,2,11,1,1,2,2086,19.331132,1,2,1,99,29.32,1,99,2,1750,0,925,39000,9
39,2,2,11,1,1,2,1465,15,1,1,1,10,51.25,1,11,1,2400,5500,1000,72500,12
28,2,2,11,1,1,2,1955,6,1,1,1,4,40.96,1,16,1,2100,4900,1050,82500,11
33,1,2,11,1,1,2,1955,12,1,1,1,2,43.01,1,16,1,2300,4400,1000,135000,9
38,1,1,11,2,1,2,2087,19,1,2,1,14,16.99,3,14,2,800,0,0,21000,9
29,1,6,11,2,1,2,2230,7,1,1,1,17,14,3,6,2,2000,625,0,44000,8
48,1,1,11,1,2,2,2086,22,1,9,1,17,10,1,6,2,1000,0,50,24000,9
54,1,1,11,1,1,2,1825,35,1,1,1,2,32.91,3,15,2,2200,0,0,62500,9
43,2,1,11,1,2,2,1955,22,1,1,1,2,24.32,3,16,1,2300,3300,0,47000,9
55,2,3,11,1,2,1,2372,31,1,1,1,2,36,1,12,1,2100,5250,1050,72500,12
51,1,1,11,1,1,1,2242,30,1,1,1,99,96,3,8,2,2300,0,50,210000,11
35,1,1,11,1,1,2,1955,13,1,1,1,3,25.6,3,10,2,2000,0,0,45000,11
36,2,1,11,1,1,2,1955,17,1,1,1,5,22.75,3,9,2,1800,0,0,40000,8
47,2,1,11,1,1,2,1955,25,1,1,1,9,30.72,1,16,1,2200,1850,425,60000,11
45,1,1,11,1,1,2,2086,18,1,9,1,11,31.2,1,13,1,2300,4100,1200,77500,9
46,2,1,11,1,2,1,2086,19,1,1,1,9,49.2,1,11,1,2300,4900,1000,65000,12
49,1,1,11,1,2,1,2350,30,1,2,1,2,22,1,13,1,1550,2400,400,35000,7
47,2,1,11,1,1,2,1460,17,1,1,2,10,21.26,1,11,1,1300,1850,400,29000,9
33,2,6,11,2,1,2,2049,8,1,1,1,13,15,3,6,2,1600,1100,0,37000,6
59,2,4,11,1,2,2,2086,39,1,1,1,13,16.85,3,6,2,2300,1900,0,48000,6
58,2,6,11,1,1,2,1955,39,1,1,1,9,40.45,1,16,1,2200,5500,1150,85000,8
35,1,1,11,1,2,2,3009,18,1,1,1,21,14.4,3,4,2,2000,0,0,43000,6
56,2,1,11,1,1,2,1955,23,1,1,1,5,27.14,1,16,1,2200,3000,825,65000,7
59,1,1,11,1,1,2,1955,42,1,1,1,5,25.6,1,16,1,2300,3600,400,50000,6
56,1,6,11,2,1,2,2086,25,1,1,1,9,35.64,3,15,2,575,0,0,14000,12
35,2,6,11,2,1,1,2016,16,1,1,1,5,14.2,3,8,2,1300,0,0,28000,9
39,2,2,11,1,1,2,2503,16,1,1,1,24,15.1,1,5,2,1800,0,525,41000,6
31,2,1,12,2,1,2,2346,7,1,1,1,15,27.73,1,16,1,2500,3200,925,60000,11
49,2,1,11,1,1,2,1955,33,1,1,1,4,22.75,1,16,1,2200,3700,725,62500,6
52,1,1,11,1,1,2,2086,35,1,1,1,5,28.87,3,5,2,1350,1250,0,32000,6
45,2,2,11,1,2,2,2086,28,1,1,1,5,12.5,3,6,2,1300,0,0,29000,9
64,1,1,11,1,2,2,969,37,1,1,1,6,28,1,16,1,0,1800,250,29000,7
29,2,1,11,1,1,2,1695,12,1,1,1,7,33.2,1,12,1,1950,2700,1050,43000,11
27,1,6,11,1,1,2,1955,5,1,9,1,4,18.94,3,8,2,1900,2000,400,44000,11
22,2,6,11,1,1,2,1633,0,1,1,1,5,14.5,3,9,2,1350,25,0,31000,9
49,2,4,11,1,1,2,1773,31,1,1,1,4,27.67,3,8,2,2200,0,0,55000,7
64,1,1,11,1,2,2,1460,32,1,1,2,17,12,3,6,2,0,600,0,26000,4
55,2,1,12,1,1,2,2086,34,1,1,1,10,40.8,1,11,1,2400,1550,0,55000,11
37,2,1,12,1,1,2,1825,18,1,9,1,2,24.5,3,8,2,2200,2000,825,52500,9
58,2,1,12,1,2,2,1955,39,1,1,1,5,20,1,7,1,2300,2900,600,50000,5
43,2,1,12,1,1,2,1955,21,1,1,1,2,33.28,2,11,1,2100,5500,0,72500,11
60,1,1,12,1,1,2,2503,20,1,1,1,22,17,1,7,1,2200,3200,675,44000,5
51,2,1,12,1,2,2,1955,28,1,1,1,5,27.65,1,16,1,2200,3100,1350,77500,9
38,1,1,12,1,1,2,1818,19,1,1,9,18,25.57,3,5,2,2100,3300,0,82500,9
53,2,6,12,2,1,2,2086,30,1,1,1,15,14.95,1,11,1,2000,1900,475,43000,6
36,2,1,12,1,1,2,1825,12,1,1,1,16,16.07,1,12,2,1600,0,450,35000,9
60,2,1,12,1,2,2,2086,12,1,1,1,17,13.27,1,12,1,1400,2100,450,33000,9
52,1,1,12,1,2,2,3129,29,1,1,1,21,16.64,3,7,2,2100,0,0,60000,9
63,1,1,12,1,1,2,2086,48,1,1,1,6,12.65,1,4,1,0,3500,525,48000,4
38,1,2,12,2,1,2,1825,19.331132,1,1,1,21,17,3,6,2,1700,1500,0,38000,6
61,1,1,12,1,1,2,1825,15,1,1,1,19,16,1,8,1,1500,2400,650,36000,9
39,1,6,12,2,1,2,1955,16,1,1,1,6,28.67,1,16,1,2200,2900,775,55000,9
55,2,1,12,1,2,2,1043,23,1,1,2,7,38.98,1,12,1,1650,2900,1300,37000,9
58,1,1,12,1,2,2,1825,38,1,1,1,2,45.53,3,8,2,2300,5000,0,90000,8
54,1,2,12,1,1,2,1877,19.331132,1,1,1,8,16,1,12,2,1550,1550,500,35000,9
60,2,2,12,1,1,2,1825,39,1,1,1,8,22.06,1,12,2,0,1600,925,38000,9
58,2,1,12,1,2,2,2086,8,1,1,1,5,21.12,1,16,1,1850,3300,500,42000,7
53,2,6,12,1,2,2,1825,22,1,1,1,11,27.43,3,13,1,2200,3100,0,52500,12
40,1,1,12,2,1,2,2086,4,1,9,1,15,24.43,1,16,1,2200,4750,0,82500,9
49,2,3,12,1,1,1,1312,32,1,2,1,5,23.51,1,7,1,1650,0,825,37000,6
51,2,2,12,1,1,2,1825,34,1,1,1,10,27.43,1,11,1,2200,5500,750,65000,12
50,2,1,12,1,1,2,1043,19.331132,1,1,1,7,34,1,12,1,2300,3600,1300,80000,9
54,2,1,12,1,1,2,1343,11,1,1,1,4,22,1,11,1,1200,1300,550,28000,6
46,1,1,12,1,2,2,2086,15,1,1,1,15,26,1,16,1,2200,3300,725,60000,9
48,2,1,12,1,2,2,1564,26,1,1,1,13,12.38,3,6,2,625,2000,0,16000,9
26,1,6,12,2,1,2,2086,5,1,1,1,11,18,1,13,2,1600,700,250,36000,9
62,1,1,12,1,2,2,2086,23,1,1,1,21,25.91,1,16,1,0,2500,700,49000,9
28,2,6,12,2,1,2,2086,10,1,1,1,5,23,3,6,2,1750,0,0,38000,6
43,1,1,12,1,1,2,2086,25,1,1,1,15,25.44,1,16,1,2200,2900,800,57500,12
39,2,1,12,1,1,2,1825,19,1,1,1,5,28.53,3,11,1,2200,4400,0,52500,9
37,1,2,12,1,1,2,2086,16,1,1,1,18,50.4,3,4,2,2200,4000,0,80000,9
41,2,2,12,1,1,2,1825,19,1,1,1,10,38.95,1,11,1,2100,3700,0,60000,12
46,1,1,12,1,2,2,2086,27,1,1,1,11,18,3,6,2,2200,0,0,52500,9
43,2,1,12,1,2,2,1405,10,1,1,1,13,17,1,6,1,1800,3200,575,40000,9
50,2,1,12,1,1,2,1955,28,1,2,1,4,21.5,1,16,1,2200,3800,800,60000,11
46,1,1,12,1,1,2,2086,27,1,1,1,5,34.08,3,16,1,2200,4300,0,77500,6
37,2,1,12,2,1,2,1825,13,1,1,1,10,28.53,1,11,1,2100,4500,650,52500,11
53,2,1,12,1,1,2,1564,28,1,1,1,7,39.04,1,12,2,2300,4300,1300,57500,9
52,2,4,12,1,1,2,1462,31,1,1,1,17,13.57,1,12,1,975,1400,325,24000,9
38,2,6,12,1,1,2,2086,11,1,1,1,10,30.24,1,11,1,2100,5750,700,65000,11
41,1,1,12,1,2,2,1730,14,1,1,1,2,22.02,3,12,2,1900,0,0,42000,11
41,2,2,12,1,1,2,2086,16,1,1,1,16,16.07,1,12,2,1500,2300,375,34000,9
58,2,5,12,1,1,2,2086,27,1,1,1,7,34.6,1,12,1,0,5750,1250,77500,11
45,1,1,12,1,1,2,2086,24,1,1,1,7,48,1,12,1,2200,6500,650,95000,11
35,2,1,12,1,2,1,2738,10,1,1,1,17,14.59,1,16,1,2000,1700,475,30000,9
54,2,1,12,1,2,2,1564,20,1,1,1,7,37,1,12,2,2300,4400,1300,57500,6
38,2,1,12,1,1,2,2112,19.331132,1,1,1,10,32.24,1,11,1,2100,6250,650,77500,12
47,1,3,12,1,1,2,2086,4,1,1,1,99,24.24,1,6,1,2400,4200,625,55000,11
60,1,1,12,1,1,2,308,39,1,1,1,21,18.56,3,7,2,375,300,0,11500,4
67,1,1,12,1,1,2,2086,39,1,1,1,15,24,3,8,2,0,0,0,47000,9
64,1,1,12,1,2,2,2086,43,1,1,1,17,18.8,3,6,2,2100,1500,0,52500,9
25,1,1,12,1,1,2,2086,10,1,1,1,2,21.6,3,6,2,2200,2900,0,48000,6
39,1,1,12,1,1,2,1929,10,1,1,1,22,12.16,3,7,2,1250,0,0,28000,5
37,1,1,12,1,1,2,2501,18,1,1,1,21,13.72,3,7,2,2400,0,0,55000,7
37,2,1,12,1,1,2,1955,5,1,1,1,5,13.93,2,8,2,1300,0,0,29000,9
30,2,1,12,1,1,2,1669,13,1,9,1,8,16.8,3,6,2,1200,0,0,28000,9
41,1,6,12,1,1,2,2086,21,1,1,1,24,25.97,3,5,2,2300,4700,0,72500,4
55,1,6,12,2,1,2,2086,15,1,1,1,23,10.35,1,13,1,750,0,275,20000,3
48,1,1,12,1,1,1,2125,26,1,1,1,1,33.6,1,16,1,2100,10500,0,92500,11
44,1,1,12,1,2,2,2086,21,1,1,1,15,33.6,2,99,1,2200,5500,0,75000,9
46,2,1,12,1,2,2,2086,3,1,1,1,2,14.4,2,14,2,1450,0,0,33000,6
58,1,1,12,1,2,2,1825,19.331132,1,2,1,20,20.95,1,4,2,2200,0,2400,80000,9
59,2,1,12,1,2,1,2191,28,1,2,9,5,18.97,1,16,1,650,950,250,16500,6
56,1,1,12,1,2,2,2086,37,1,1,1,6,25.5,3,7,2,2200,0,0,48000,9
20,1,6,12,1,1,2,1217,3,1,9,1,15,21,1,16,1,900,0,0,20000,7
46,1,2,12,1,1,2,2086,22,1,9,1,2,45.6,1,16,1,2200,5750,1200,90000,7
50,1,1,12,1,1,2,2086,32,1,1,1,2,25,3,5,2,2200,0,0,62500,9
43,2,1,12,1,2,2,1825,24,1,1,1,5,22,1,16,1,1800,3400,475,40000,9
52,2,4,12,1,1,2,1955,34,1,1,1,5,19.25,3,8,2,1800,0,0,41000,6
28,1,6,12,1,1,2,2086,5,1,1,1,17,29,3,5,2,2700,2900,0,77500,9
39,2,1,12,1,1,2,2086,13,1,1,1,13,33.6,3,6,2,2200,1250,0,65000,11
49,1,1,12,1,2,2,2086,31,1,1,1,12,28.8,3,99,2,2100,0,0,97500,10
41,1,1,12,1,1,2,2086,20,1,1,1,6,32,3,5,2,2100,0,0,77500,10
43,2,1,12,1,1,2,1168,11,1,1,2,16,17.2,1,11,1,825,1650,150,18500,9
61,1,1,12,1,1,2,2086,43,1,1,1,22,22,1,4,2,2100,0,1450,46000,6
47,1,2,12,1,1,2,1955,24,1,1,1,6,33.28,1,99,1,2300,5500,800,72500,9
40,2,1,12,1,1,1,2295,19,1,1,1,10,43.2,1,11,1,2200,5750,1450,97500,8
51,1,1,12,1,1,2,2086,30,1,1,1,20,30,1,7,2,2200,4000,850,95000,9
51,2,1,12,1,1,2,1981,25,1,1,1,3,16.17,3,12,2,1550,0,0,34000,11
28,1,1,12,1,1,2,2190,10,1,1,1,20,34,3,4,2,2300,4500,0,82500,9
38,2,1,12,1,1,2,1953,17,1,9,1,2,46,3,16,1,2200,5250,750,87500,11
40,2,6,12,1,2,2,1564,18,1,1,1,16,20.56,1,11,1,1150,2000,325,26000,9
40,2,1,12,1,1,1,1738,0,1,1,2,14,10.75,1,11,1,625,1100,150,17500,1
41,1,2,12,1,1,2,1955,19,1,1,1,99,21.25,3,8,2,2100,0,0,45000,11
64,1,1,12,1,2,2,2086,43,1,9,1,17,18.8,3,6,2,1900,0,0,44000,9
60,1,1,12,1,2,2,2789,20,1,1,1,18,24,3,4,2,0,3800,0,75000,3
45,1,1,12,1,1,2,3129,22,1,1,1,2,30.72,1,11,1,2200,5250,750,97500,8
44,2,1,12,1,1,2,1825,20,1,1,1,10,43.89,1,11,1,2300,6250,700,87500,12
50,1,1,12,1,2,1,3650,28,1,1,1,5,15,1,3,1,2200,1800,975,60000,9
35,1,1,12,1,1,2,2086,15,1,1,1,22,14,3,4,1,1650,1450,0,35000,9
38,2,1,12,1,1,2,1564,18,1,1,1,16,19.8,1,11,1,1150,2000,325,27000,9
45,1,1,12,1,1,2,2086,23,1,1,1,6,29.76,3,5,2,2300,0,0,62500,9
59,1,1,12,1,2,2,2503,39,1,9,1,2,15.2,3,5,2,1800,0,0,39000,9
48,1,1,12,1,1,2,2346,23,1,1,1,22,13,3,4,2,1450,0,0,34000,9
52,1,1,12,1,1,2,2086,30,1,1,1,6,24.85,1,16,1,2200,3100,725,50000,7
34,2,2,12,1,1,2,1955,14,1,1,1,15,26.11,1,16,1,150,350,900,5750,9
40,1,2,12,1,1,2,2086,23,1,1,1,24,17.25,3,5,2,1750,750,0,42000,9
45,1,1,12,1,1,2,2503,24,1,1,1,22,17,1,5,2,1950,2000,750,41000,5
49,2,1,12,1,1,2,2503,22,1,1,1,25,17,1,5,2,1900,2000,650,41000,9
38,1,1,12,1,2,1,4015,16,1,1,1,6,45.71,3,2,2,2200,0,0,110000,9
45,2,2,12,1,1,2,2086,20,1,1,1,99,17,1,5,2,1450,0,500,33000,11
36,2,2,12,1,1,2,1955,20,1,1,1,99,17.23,3,12,1,2300,3600,0,52500,7
23,1,1,12,1,1,2,2503,4,1,9,1,24,16.75,3,5,2,2200,0,0,62500,9
25,2,1,12,1,1,2,1825,3,1,1,1,5,18.19,1,11,1,1500,1600,425,34000,9
52,2,6,12,1,2,2,1293,17,1,1,1,21,20.7,1,11,1,1150,1350,425,25000,6
47,1,1,12,1,2,2,2086,28,1,1,1,17,24.43,1,12,1,1950,0,450,43000,7
59,2,4,12,1,1,2,852,37,1,1,2,13,13,3,6,2,725,650,0,16500,9
24,2,6,12,2,1,1,2004,5,1,1,1,17,9.65,3,15,2,1050,0,0,23000,9
60,2,4,12,1,2,1,2684,19.331132,1,2,1,24,10.28,3,5,2,0,275,0,10000,3
46,2,4,35,1,1,2,1860,20,1,1,1,5,16.9,1,16,1,1500,1300,0,33000,8
57,1,1,12,1,1,2,3285,38,1,1,1,5,25.9,3,2,2,2300,0,0,100000,9
47,2,1,12,1,1,2,1043,0,1,1,2,7,23.52,1,12,1,0,1900,575,26000,9
28,2,6,12,2,1,2,1564,5,1,1,1,99,29.18,1,11,1,2200,4400,725,57500,8
31,1,6,12,1,1,2,2031,5,1,2,1,23,28.16,1,2,2,2100,0,1700,65000,9
