"","ecage26","ecsex99","marst26","mjacg26","immst15","pvreg25","dwtenr25","mortg25","multj28","alhrp28","mtlswk28","yrxfte11","clwkr1","prmjb1","fllprt1","nocg2e6","imphwe1","penpln1","uncoll1","n07c3g10","pubpv10","cqpc42","rppc42","udpd42","wgsal42","hleveg18"
"40345",48,1,1,1,7,46,1,1,1,3394,999,28,1,1,1,13,17.28,2,3,6,2,2300,0,0,65000,6
"40346",45,2,1,4,7,46,1,1,2,0,272,3,1,9,9,99,999.99,2,3,99,9,0,0,0,0,6
"40347",22,2,6,1,7,46,1,1,2,1251,999,0,1,1,2,24,10,2,3,5,2,375,0,0,12000,6
"40348",18,2,6,2,7,46,1,1,2,0,997,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,5
"40349",72,1,1,3,7,46,1,2,2,1344.266,999,37,1,9,9,99,999.99,2,3,99,9,0,0,0,475,5
"40350",65,2,1,4,7,46,1,2,2,235,999,19,1,1,2,5,17.55,2,2,16,1,0,0,225,5500,5
"40351",49,1,4,1,7,46,1,1,2,2086,999,32,1,1,1,18,20.75,2,3,6,2,2200,0,0,49000,9
"40352",80,2,5,3,7,46,2,1,2,1344.266,999,50,1,9,9,99,999.99,2,3,99,9,0,0,0,0,3
"40353",78,2,5,3,7,46,1,2,2,1344.266,999,30,1,9,9,99,999.99,2,3,99,9,0,0,0,0,3
"40354",55,1,1,1,7,46,1,1,2,2086,999,38,1,1,1,10,18.66,1,1,12,1,1750,2400,450,39000,9
"40355",48,2,1,1,7,46,1,1,2,2086,999,28,1,1,1,10,37.44,1,1,11,1,2100,5250,950,75000,12
"40356",56,1,4,1,7,46,1,1,1,2508,999,37,6,9,1,3,999.99,2,3,8,2,2100,0,0,10500,9
"40357",19,1,6,1,7,46,1,1,2,1369,999,0,1,1,1,15,18.75,2,1,10,2,925,0,400,22000,9
"40358",44,2,2,1,7,46,1,1,2,1304,999,10,1,1,2,8,21,1,1,12,2,1100,1550,350,23000,9
"40359",48,1,2,1,7,46,1,1,2,1528,1,27,1,2,1,99,23,2,3,4,2,1250,0,0,28000,9
"40360",42,1,1,1,7,46,1,1,2,965,999,20,1,1,1,21,25.91,1,3,4,2,2300,1100,375,65000,12
"40361",41,2,1,1,7,46,1,1,2,1955,999,15,1,1,1,2,23.3,1,3,8,2,2100,0,0,49000,9
"40362",16,1,6,2,7,46,1,1,2,1817,999,0,1,1,1,22,12,2,3,4,2,0,0,0,6750,8
"40363",80,1,2,3,7,46,1,2,2,1344.266,999,50,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40364",53,2,6,4,7,46,2,1,2,0,997,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,3
"40365",21,2,6,1,7,46,2,1,2,2086,999,3,1,1,1,9,10.5,1,3,12,2,850,900,100,21000,6
"40366",71,2,4,4,7,46,2,1,2,1344.266,999,19.33113,1,9,9,99,999.99,2,3,99,9,0,0,0,0,8
"40367",40,2,6,1,7,46,1,1,1,1695,999,21,6,9,1,17,999.99,2,3,14,2,1000,0,400,18500,9
"40368",26,2,2,1,7,46,1,1,2,174,999,6,1,1,1,13,15,2,3,6,2,50,0,0,5250,6
"40369",25,1,2,1,7,46,1,1,1,1932,999,19.33113,1,2,1,99,13,2,3,4,2,700,0,0,17000,5
"40370",68,2,1,3,7,46,1,2,2,0,184,35,1,9,9,99,999.99,2,3,99,9,0,0,0,3700,4
"40371",70,1,1,1,7,46,1,2,2,1344.266,999,28,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40372",80,1,5,3,7,46,1,2,2,1344.266,999,40,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40373",44,2,1,1,7,46,1,1,2,3129,999,25,3,9,1,4,999.99,2,3,6,2,2200,0,0,55000,7
"40374",59,1,1,1,7,46,1,1,2,3129,999,40,3,9,1,2,999.99,2,3,6,2,2200,0,0,52500,9
"40375",42,1,1,1,7,46,1,1,2,5200,999,24,6,9,1,23,999.99,2,3,1,2,1600,0,0,0,6
"40376",35,2,1,1,7,46,1,1,2,1564,999,15,6,9,1,4,999.99,2,3,9,2,1350,0,0,0,9
"40377",36,2,1,4,7,46,2,1,2,0,66,17,1,9,9,99,999.99,2,3,99,9,0,0,0,650,7
"40378",45,1,1,1,7,46,2,1,1,2292,999,20,1,1,9,23,16.5,2,3,1,2,2400,0,0,14000,11
"40379",80,2,5,4,7,46,1,2,2,1344.266,999,9,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40380",52,1,6,1,7,46,1,2,2,2607,999,32,6,9,1,19,999.99,2,3,4,2,3800,0,0,0,9
"40381",62,2,1,4,7,46,1,2,2,0,54,40,1,9,9,99,999.99,2,3,99,9,0,0,0,0,5
"40382",62,1,1,4,7,46,1,2,2,0,999,35,1,1,1,21,999.99,1,3,7,2,0,75,0,1025,3
"40383",55,2,1,1,7,46,1,2,2,1303,999,27,6,9,1,23,999.99,2,3,1,2,3000,0,0,0,9
"40384",56,1,1,1,7,46,1,2,1,2350,999,40,6,9,1,23,999.99,2,3,1,2,3700,0,0,5750,3
"40385",40,1,1,1,7,46,1,2,2,3911,999,22,3,9,1,23,999.99,2,3,1,2,1650,0,0,37000,6
"40386",32,2,1,1,7,46,1,2,2,2086,999,14,1,1,1,23,17.31,2,3,1,2,1650,0,0,36000,6
"40387",74,2,4,4,7,46,1,2,2,1344.266,999,20,1,9,9,99,999.99,2,3,99,9,0,0,0,0,11
"40388",75,2,5,3,7,46,1,2,2,1344.266,999,2,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40389",63,1,1,3,7,46,1,1,2,475,5,45,1,1,1,99,15.5,2,3,6,2,0,0,0,7250,10
"40390",60,2,1,3,7,46,1,1,2,486,9,43,1,1,1,4,16,2,3,9,2,0,0,50,9500,9
"40391",71,1,5,4,7,46,1,1,2,1344.266,999,47,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40392",80,2,5,3,7,46,1,2,2,1344.266,999,20,1,9,9,99,999.99,2,3,99,9,0,0,0,0,6
"40393",55,2,2,1,7,46,1,2,2,239,999,5,1,1,2,17,17.45,2,1,12,2,1150,0,375,27000,6
"40394",61,1,2,4,7,46,1,2,2,0,353,20,1,9,9,99,999.99,2,3,99,9,0,0,0,0,3
"40395",48,2,3,1,7,46,1,1,2,2086,999,29,1,1,1,5,18.81,2,2,5,2,1750,0,0,39000,6
"40396",80,1,1,3,7,46,2,1,2,1344.266,999,50,1,9,9,99,999.99,2,3,99,9,0,0,0,0,8
"40397",80,2,1,3,7,46,2,1,2,1344.266,999,27,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40398",50,2,1,1,7,46,1,2,1,2986,999,11,1,2,1,14,25,2,3,2,2,2200,0,0,50000,9
"40399",52,1,1,1,7,46,1,2,1,2393,999,23,1,2,1,99,23,2,3,4,2,2100,0,0,51000,4
"40400",68,2,1,4,7,46,1,2,2,0,40,43,1,9,9,99,999.99,2,3,99,9,0,0,0,0,6
"40401",78,1,1,3,7,46,1,2,2,1344.266,999,31,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40402",44,2,1,4,7,46,1,1,2,0,56,17,1,9,9,99,999.99,2,3,99,9,0,1050,0,5000,6
"40403",49,1,1,1,7,46,1,1,2,2086,999,26,1,1,1,20,23.04,1,1,7,2,2300,3100,1050,47500,9
"40404",29,1,1,1,7,46,2,1,1,4238,999,9,6,9,1,23,999.99,2,3,1,2,1450,0,0,20000,6
"40405",24,2,1,4,7,46,2,1,2,131,7,1,1,2,2,10,12,2,3,11,2,0,0,0,550,8
"40406",67,1,1,3,7,46,1,2,2,0,27,50,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40407",63,2,1,1,7,46,1,2,2,1304,999,0,1,1,2,16,9,1,1,11,1,0,1650,325,14000,5
"40408",16,1,6,2,7,46,1,2,2,0,997,0,1,9,9,99,999.99,2,3,99,9,0,0,0,7500,5
"40409",80,2,5,3,7,46,2,1,2,1344.266,999,33,1,9,9,99,999.99,2,3,99,9,0,0,0,0,3
"40410",45,2,1,1,7,46,1,1,1,3754,999,27,6,9,1,7,999.99,2,3,12,2,2200,3600,1150,52500,9
"40411",47,1,1,1,7,46,1,1,2,2194,999,31,1,1,1,21,20,2,3,7,2,875,0,0,21000,9
"40412",80,2,5,3,7,46,1,2,2,1344.266,999,15,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40413",58,1,2,1,7,46,2,1,1,3390,999,34,1,1,1,23,26,1,1,1,2,2200,675,800,60000,9
"40414",60,2,2,1,7,46,2,1,2,1955,999,19.33113,1,1,1,7,29.2,1,1,12,1,2300,5250,1750,92500,9
"40415",74,1,1,1,7,46,1,2,2,1344.266,999,50,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40416",76,2,1,4,7,46,1,2,2,1344.266,999,30,1,9,9,99,999.99,2,3,99,9,0,0,0,0,7
"40417",16,1,6,2,7,46,1,2,2,0,997,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,5
"40418",54,2,1,4,7,46,1,2,2,852,6,6,1,1,1,17,14.91,1,1,12,1,650,900,175,16000,7
"40419",61,2,4,1,7,46,1,1,2,1043,999,23,6,9,2,99,999.99,2,3,9,2,1300,0,1800,0,12
"40420",74,2,6,4,7,46,2,1,2,1344.266,999,19.33113,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40421",21,2,2,1,7,46,2,1,2,1568,999,0,1,1,1,5,13,1,3,8,2,0,0,0,0,6
"40422",63,1,1,3,7,46,1,2,2,348,999,47,1,9,1,19,25.91,1,1,11,1,775,950,825,19500,6
"40423",59,2,1,1,7,46,1,2,1,1344.266,999,44,4,9,2,4,999.99,2,3,9,2,1200,0,475,29000,11
"40424",28,1,1,1,7,47,1,1,2,2086,999,8,1,1,1,12,37.44,1,1,7,2,2200,3700,1100,105000,9
"40425",25,2,1,1,7,47,1,1,2,1443,999,3,1,1,1,5,17.58,1,3,8,2,1150,1550,0,28000,8
"40426",22,2,6,2,7,47,1,2,2,506,4,2,1,1,1,17,10.5,2,3,6,2,525,0,0,15000,7
"40427",62,2,4,1,7,46,2,1,2,1457,999,23,1,1,1,17,13,2,3,6,2,0,0,0,21000,9
"40428",35,1,1,1,7,46,2,1,2,1043,999,13,1,1,1,24,30,1,1,2,2,1000,1350,300,21000,7
"40429",20,2,6,1,7,46,1,2,2,2086,999,2,1,1,1,17,14.14,2,1,13,1,1600,0,625,37000,6
"40430",19,2,6,1,7,47,1,2,2,1412,999,4,1,1,1,11,11,2,3,6,2,400,0,0,11000,6
"40431",28,2,6,1,7,46,2,1,1,2185,999,7,1,1,9,5,22.18,2,3,12,2,1150,0,0,28000,9
"40432",77,2,5,4,7,46,1,2,2,1344.266,999,45,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40433",37,1,6,4,2,46,2,1,2,0,25,20,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40434",57,1,3,1,7,46,1,2,2,1542,999,38,1,1,1,20,33,1,1,5,2,2300,4600,1100,70000,9
"40435",62,2,3,1,7,46,1,2,2,2503,999,42,1,2,1,99,14.05,2,3,10,2,0,0,0,24000,5
"40436",26,1,1,4,7,46,2,1,1,2067,999,1,1,2,9,23,22,2,3,2,2,0,0,0,800,5
"40437",33,2,1,4,7,46,2,1,2,1299,5,0,1,2,1,8,13.5,2,3,12,2,400,0,0,12000,9
"40438",58,1,5,1,2,46,1,2,1,1344.266,999,41,1,1,1,6,24,1,1,16,1,0,3000,725,55000,6
"40439",61,1,1,1,7,46,1,2,2,2086,999,41,1,1,1,9,29.02,1,1,16,1,2100,4400,800,60000,9
"40440",55,2,1,1,7,46,1,2,2,1403,999,22,1,1,1,99,17.13,2,1,99,1,1200,1700,400,26000,10
"40441",47,2,6,1,7,46,2,1,2,1304,999,0,1,1,2,5,19.72,1,1,12,1,1250,1700,725,28000,9
"40442",59,1,2,1,7,46,1,1,2,1157,999,41,1,1,1,17,11,2,3,6,2,400,0,0,11500,9
"40443",55,2,2,1,7,46,1,1,2,860,999,27,1,9,2,14,10,2,3,14,2,275,0,0,9000,6
"40444",60,2,1,1,7,46,1,2,2,2503,999,38,1,1,1,17,14.5,2,1,14,2,1900,0,400,41000,4
"40445",64,1,1,3,7,46,1,2,2,0,18,35,1,9,9,99,999.99,2,3,99,9,0,0,0,0,3
"40446",21,1,6,1,7,46,1,2,2,1474,999,5,1,1,1,14,11,2,1,14,2,450,0,325,13500,4
"40447",42,2,2,1,7,46,1,1,2,1825,999,19,1,1,1,10,45.53,2,1,11,1,2200,7000,1100,87500,11
"40448",47,1,2,1,7,46,1,1,2,1825,999,19.33113,1,1,1,10,45.53,2,1,11,1,2200,7500,1100,82500,11
"40449",44,2,1,4,7,46,2,1,2,1049,6,10,1,1,1,13,15.5,2,3,6,2,675,0,0,18000,6
"40450",42,1,1,1,7,46,2,1,2,2086,999,19.33113,1,1,1,6,34.8,1,3,2,2,2200,0,0,155000,9
"40451",33,1,6,1,7,46,1,2,2,2040,999,14,1,1,1,14,18.27,2,3,14,2,1300,0,0,30000,4
"40452",53,2,4,1,7,46,1,2,1,2666,999,0,1,1,1,5,15.53,1,3,12,1,2300,2200,0,48000,6
"40453",35,1,3,1,7,46,2,1,2,4171,999,17,1,1,1,20,37,1,1,2,2,2200,0,1500,115000,9
"40454",32,2,2,4,7,46,2,1,2,712,4,3,1,1,2,17,10,2,3,14,2,150,0,0,5500,7
"40455",47,1,3,1,7,46,1,1,1,1344.266,999,32,1,1,1,23,26.92,1,3,2,2,2200,6000,0,155000,9
"40456",60,1,4,4,2,46,1,2,2,0,65,35,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40457",59,1,6,1,2,46,2,1,1,2913,999,37,1,2,1,21,20,2,3,4,2,1650,0,0,39000,4
"40458",72,2,5,4,7,46,1,2,2,1344.266,999,26,1,9,9,99,999.99,2,3,99,9,0,0,0,50,6
"40459",54,1,1,1,7,46,1,1,2,2086,999,34,1,1,1,13,24.43,2,3,6,2,1600,0,0,35000,6
"40460",55,2,5,1,2,46,1,2,2,1558,999,22,1,1,1,11,14.08,2,3,13,2,0,0,0,22000,6
"40461",34,1,1,1,7,46,1,1,2,2086,999,16,1,1,1,13,23.5,1,3,6,2,2300,0,0,47500,6
"40462",29,2,1,1,7,46,1,1,1,1988,999,4,1,1,1,7,48.38,1,1,12,1,2300,6000,1850,120000,11
"40463",53,1,1,1,7,46,1,1,2,2086,999,35,1,1,1,20,29.42,1,1,2,2,2100,0,750,95000,9
"40464",55,2,1,1,7,46,1,1,2,1989,999,15,1,1,1,9,22.5,2,3,12,2,1900,0,0,43000,9
"40465",19,1,6,1,7,46,1,1,2,1510,999,2,1,1,2,17,10.4,2,1,6,2,500,0,350,13000,6
"40466",76,2,5,3,7,46,1,2,2,1344.266,999,10,1,9,9,99,999.99,2,3,99,9,0,0,0,0,6
"40467",49,2,2,1,7,46,2,1,1,2033,999,6,1,1,1,17,12.25,1,3,6,2,1100,0,0,25000,6
"40468",19,1,6,1,7,46,2,1,2,2086,999,2,1,1,1,13,14,1,3,6,2,1300,0,0,29000,6
"40469",57,1,2,1,7,46,2,1,2,2086,999,37,1,1,1,20,29.04,1,1,2,2,2200,0,775,77500,9
"40470",68,2,1,3,7,46,1,2,2,0,500,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40471",71,1,1,3,7,46,1,2,2,1344.266,999,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,12
"40472",32,2,2,4,7,46,1,1,1,1470,6,5,1,2,1,5,22.75,2,3,9,2,200,0,0,6250,11
"40473",23,1,2,1,7,46,1,1,2,2086,999,8,1,1,1,23,70.56,1,3,2,2,2200,0,0,120000,5
"40474",52,1,1,1,7,46,1,1,1,2157,999,34,1,9,1,12,22.5,1,3,6,2,2300,0,0,72500,9
"40475",52,2,1,1,7,46,1,1,2,2086,999,26,1,1,1,5,17.28,1,3,2,2,1850,0,0,40000,9
"40476",31,2,1,1,7,46,1,1,1,953,999,6,1,1,2,99,10.8,2,3,6,2,1700,2300,650,37000,11
"40477",32,1,1,1,7,46,1,1,2,2086,999,10,1,1,1,23,26.92,1,1,2,2,2200,0,1250,75000,7
"40478",48,1,1,1,7,46,1,2,2,2086,999,23,1,1,1,20,30,1,1,2,2,2300,0,625,75000,9
"40479",48,2,1,1,7,46,1,2,2,1955,999,26,1,1,1,8,29.2,1,1,12,1,2200,5000,1450,75000,9
"40480",20,1,6,2,7,46,1,2,2,695,4,0,1,2,1,23,21,2,1,2,2,675,0,225,18500,8
"40481",18,1,6,2,7,46,1,2,2,439,4,0,1,2,1,23,10,2,1,16,1,0,0,0,3100,5
"40482",56,1,1,1,7,46,1,2,2,2086,999,37,1,1,1,20,28,1,1,2,2,2200,0,825,70000,9
"40483",55,2,1,3,7,46,1,2,2,135,11,30,1,1,1,8,31,1,1,12,1,100,325,175,6250,9
"40484",47,1,3,4,7,46,1,1,2,1738,999,14,1,2,1,23,18.21,1,1,13,1,950,1250,250,23000,8
"40485",45,1,2,1,7,46,1,1,2,2086,999,26,1,1,1,20,41.25,1,3,5,2,2300,0,0,92500,9
"40486",46,2,2,1,7,46,1,1,2,1304,999,0,1,1,2,13,20,1,1,6,1,1150,1300,350,26000,9
"40487",45,2,1,1,7,46,1,1,2,2086,999,25,1,1,1,4,22.75,2,3,6,2,2200,0,0,77500,6
"40488",45,1,1,1,7,46,1,1,2,2086,999,27,1,9,1,23,23.04,1,3,2,2,2200,0,800,52500,9
"40489",20,1,6,1,7,46,2,1,2,4171,999,3,1,1,1,23,29,1,2,2,2,2300,0,0,55000,6
"40490",53,1,4,1,7,46,2,1,2,2086,999,8,1,1,1,17,37.44,2,3,14,2,2200,0,0,92500,8
"40491",66,2,4,1,7,46,1,2,2,760,999,48,1,1,2,99,9.75,2,3,99,2,0,0,0,5000,7
"40492",50,2,1,4,7,46,2,1,2,1396,4,18,1,1,1,8,14,2,1,12,1,1400,0,0,32000,9
"40493",53,1,1,4,7,46,2,1,2,0,997,37,1,9,9,99,999.99,2,3,99,9,0,0,0,0,10
"40494",70,2,5,3,7,46,1,2,2,1344.266,999,26,1,9,9,99,999.99,2,3,99,9,0,0,275,0,6
"40495",55,1,6,1,7,46,1,2,2,2086,999,38,1,1,1,25,26,1,1,5,2,2300,0,1150,80000,6
"40496",78,1,1,3,7,46,1,2,2,1344.266,999,44,1,9,9,99,999.99,2,3,99,9,0,0,0,0,7
"40497",65,2,1,3,7,46,1,2,2,0,59,43,1,9,9,99,999.99,2,3,99,9,0,0,0,0,6
"40498",36,1,4,1,7,46,2,1,2,1945,999,10,1,1,1,99,37.03,1,1,12,1,2100,4800,1400,82500,12
"40499",54,1,4,1,7,46,1,2,2,2086,999,38,1,1,1,6,43,1,1,2,2,2100,0,1750,135000,9
"40500",22,2,6,1,7,46,1,2,2,1421,999,0,1,1,1,13,11,2,3,6,2,550,0,0,14000,8
"40501",45,2,1,4,7,46,1,1,2,0,101,13,1,9,9,99,999.99,2,3,99,9,0,0,0,2800,9
"40502",42,1,1,1,7,46,1,1,2,2086,999,23,1,1,1,23,48,1,3,2,2,2300,3000,0,145000,6
"40503",17,1,6,2,7,46,1,1,2,0,29,0,1,9,9,99,999.99,2,3,99,9,0,0,50,125,5
"40504",41,1,5,2,7,46,1,1,2,0,16,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,8
"40505",59,2,4,1,7,46,1,2,2,2086,999,42,1,1,1,99,38.88,1,1,99,1,2300,7250,1050,80000,11
"40506",56,2,2,4,7,46,1,2,2,0,313,13,1,9,9,99,999.99,2,3,99,9,0,0,0,0,11
"40507",63,2,1,4,7,46,1,2,2,0,997,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,8
"40508",64,1,1,1,7,46,1,2,2,1955,999,42,1,2,1,9,28,2,3,12,2,0,0,0,47500,6
"40509",28,2,1,1,7,46,1,1,2,1955,999,0,1,1,1,7,69.12,1,1,12,1,2200,6000,1200,125000,11
"40510",28,1,1,1,7,46,1,1,2,2086,999,11,1,1,1,20,36,1,1,2,2,2300,0,1150,120000,9
"40511",36,1,1,1,7,46,2,1,2,2607,999,14,1,1,1,23,31,1,1,2,2,2400,0,1750,145000,9
"40512",42,2,1,1,7,46,2,1,1,2350,999,7,1,1,1,5,11.63,1,1,10,2,1600,2100,500,37000,9
"40513",67,1,1,1,7,46,1,2,2,2086,999,48,1,1,1,21,18,1,3,6,2,0,1100,0,47500,4
"40514",67,2,1,1,7,46,1,2,2,1929,999,49,1,1,1,2,23,1,1,11,1,0,0,250,28000,9
"40515",37,1,6,1,7,46,1,2,2,2086,999,17,5,9,1,3,999.99,2,3,8,2,2200,0,375,70000,11
"40516",52,2,1,4,7,46,1,1,2,0,443,1,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40517",57,1,1,1,7,46,1,1,2,2607,999,26,1,1,1,21,17,1,1,4,1,2200,2800,0,47000,5
"40518",56,1,6,3,7,46,1,1,2,156,999,36,1,2,2,7,26.97,1,1,12,1,1400,0,0,32000,9
"40519",47,2,4,1,7,46,1,1,1,2138,999,24,1,1,2,99,19.2,1,3,11,1,2300,2100,0,67500,9
"40520",66,1,3,3,7,46,2,1,2,0,239,42,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40521",57,1,2,1,7,46,2,1,1,3318,999,38,6,9,1,23,999.99,2,3,1,2,4400,0,0,0,5
"40522",49,2,2,4,7,46,2,1,2,86,3,0,1,2,2,14,12.85,2,1,13,2,50,0,0,5000,3
"40523",48,2,6,4,7,46,2,1,2,0,43,16,1,9,9,99,999.99,2,3,99,9,0,0,0,0,7
"40524",54,1,1,4,7,46,1,2,2,0,27,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,3
"40525",23,1,6,1,7,46,1,2,2,2086,999,8,1,1,1,17,10.5,2,3,6,2,0,0,0,0,6
"40526",42,2,1,1,7,46,1,2,2,2086,999,13,1,1,1,2,19.97,1,3,12,1,1800,4700,0,39000,9
"40527",19,2,6,4,7,46,1,2,2,0,17,0,1,9,9,99,999.99,2,3,99,9,0,0,0,0,6
"40528",21,2,6,1,7,46,1,2,2,348,999,0,1,1,1,9,10.5,2,3,12,2,0,0,0,0,8
"40529",23,1,6,1,7,46,1,2,2,2086,999,8,1,1,1,14,11.5,2,3,6,2,0,0,0,0,6
"40530",65,2,1,3,7,46,1,2,2,353,10,29,1,1,1,8,22,1,3,12,1,0,0,0,0,10
"40531",75,1,1,3,7,46,1,2,2,1344.266,999,35,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40532",25,2,1,1,7,46,2,1,2,2086,999,7,1,1,1,9,12.04,1,3,12,2,1450,2500,0,33000,8
"40533",34,1,1,1,7,46,2,1,2,2023,999,19.33113,1,2,1,99,21.86,2,3,99,1,0,0,0,0,9
"40534",28,2,2,4,7,46,2,1,2,0,997,5,1,9,9,99,999.99,2,3,99,9,0,0,0,300,10
"40535",27,1,2,1,7,46,2,1,2,1919,999,8,1,1,1,20,33.24,1,1,3,1,2200,5500,900,115000,9
"40536",56,2,2,3,7,46,2,1,2,1182,5,38,1,1,1,99,27.5,1,3,3,1,2300,3200,0,55000,6
"40537",57,1,2,1,7,46,2,1,2,1919,999,41,1,1,1,6,25.5,1,1,3,1,2200,3000,600,97500,4
"40538",24,2,6,1,7,46,1,1,2,959,999,5,1,1,1,5,47.55,1,1,3,1,2200,2600,550,70000,8
"40539",27,2,6,1,7,46,2,1,2,2086,999,7,1,1,1,20,28.8,1,1,3,1,2700,2400,550,50000,9
"40540",32,2,1,4,7,46,2,1,2,782,999,6,1,1,2,9,40,1,2,11,1,0,900,0,3100,11
"40541",32,1,1,1,7,46,2,1,2,1940,999,13,1,1,1,20,41,1,1,3,2,2200,5250,875,70000,9
"40542",32,1,1,1,7,46,2,1,2,2346,999,14,1,1,1,20,32,1,1,3,1,2400,4300,825,110000,9
"40543",34,2,1,1,7,46,2,1,1,2190,999,11,6,9,1,17,999.99,2,3,15,2,2100,0,0,475,7
"40544",64,1,1,3,7,46,1,2,1,2220,999,46,4,9,1,6,999.99,2,3,9,2,0,0,0,0,6
"40545",60,2,1,3,7,46,1,2,2,765,7,35,1,2,1,10,18.07,1,3,11,1,0,1700,25,27000,10
"40546",56,1,1,3,7,46,1,2,2,527,9,39,1,1,1,18,50,1,3,2,2,2200,0,0,57500,9
"40547",59,2,1,4,7,46,1,2,2,0,168,5,1,9,9,99,999.99,2,3,99,9,0,0,0,0,7
"40548",55,1,6,1,7,46,2,1,2,2086,999,14,1,1,1,99,20.13,1,3,4,1,2300,3000,0,62500,9
"40549",44,1,4,1,7,46,1,2,1,549,999,27,1,2,2,5,53.33,2,3,7,2,0,50,0,1400,4
"40550",16,1,6,2,7,46,1,2,2,527,5,0,1,2,1,23,9,2,3,10,2,0,0,0,3900,4
"40551",47,2,1,1,7,46,1,1,2,2086,999,5,1,1,1,13,17.35,1,2,6,2,1650,4800,775,38000,6
"40552",50,1,1,1,7,46,1,1,2,2086,999,29,1,9,1,6,31.2,2,3,9,2,2200,0,0,95000,9
"40553",16,2,6,2,7,46,1,1,1,725,999,0,1,9,2,17,10,2,3,14,2,0,0,0,6500,5
"40554",22,2,6,1,7,46,1,1,2,2086,999,2,1,1,1,4,14,2,3,9,2,25,0,50,5000,9
"40555",73,1,1,3,7,46,1,2,2,1344.266,999,40,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40556",71,2,1,3,7,46,1,2,2,1344.266,999,14,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40557",46,2,1,1,7,46,1,2,2,2086,999,27,1,1,1,4,24,2,3,9,2,2300,0,0,49000,6
"40558",51,1,1,1,7,46,1,2,2,2086,999,29,1,1,1,24,24.75,1,1,5,2,2200,0,800,55000,9
"40559",32,1,1,1,7,46,1,1,2,2086,999,12,1,1,1,6,32,1,3,5,2,2300,1950,0,87500,11
"40560",31,2,1,4,7,46,1,1,2,208,999,7,1,1,2,8,47,1,3,6,2,525,825,0,15500,11
"40561",61,1,1,1,7,46,1,2,2,3662,999,41,1,2,1,23,22.86,2,3,2,2,2300,0,0,105000,6
"40562",35,2,1,1,7,46,1,1,2,2086,999,9,1,1,1,10,38.4,1,2,11,1,2300,3100,600,67500,11
"40563",40,1,1,1,7,46,1,1,2,2607,999,17,3,9,1,17,999.99,2,3,15,2,2300,0,0,100000,11
"40564",67,2,1,3,7,47,1,2,2,0,33,27,1,9,9,99,999.99,2,3,99,9,0,0,0,0,6
"40565",65,1,1,3,7,47,1,2,2,0,26,30,1,9,9,99,999.99,2,3,99,9,0,0,0,0,3
"40566",65,1,5,1,7,35,1,2,2,3911,999,45,4,9,1,23,999.99,2,3,2,2,0,0,0,1450,6
"40567",71,1,1,3,7,47,1,2,2,1344.266,999,35,1,9,9,99,999.99,2,3,99,9,0,0,0,0,9
"40568",69,2,1,3,7,47,1,2,2,0,163,30,1,9,9,99,999.99,2,3,99,9,0,0,0,0,5
"40569",51,1,6,1,7,47,1,2,2,2040,999,31,1,1,1,23,20,1,3,5,2,2400,0,0,60000,7
"40570",55,1,1,1,7,47,1,1,2,2086,999,30,1,1,1,22,25.91,2,3,4,2,2300,0,0,82500,6
"40571",56,2,1,1,7,47,1,1,2,1955,999,12,1,1,1,14,14.67,1,3,6,2,1350,1550,0,30000,5
"40572",29,2,6,1,7,47,1,1,2,3024,999,0,1,1,1,7,32,1,1,12,1,2300,0,925,50000,9
"40573",73,2,1,4,7,47,1,2,2,1344.266,999,19.33113,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
"40574",73,1,1,3,7,47,1,2,2,1344.266,999,50,1,9,9,99,999.99,2,3,99,9,0,0,0,0,4
